816.67,0.044963,,,,,
820.83,0.045194,,,,,
825.00,0.045424,,,,,
829.17,0.045655,,,,,
833.33,0.045886,,,,,
837.50,0.046117,,,,,
841.67,0.046348,,,,,
845.83,0.046579,,,,,
850.00,0.046810,,,,,
854.17,0.047040,,,,,
858.33,0.047271,,,,,
862.50,0.047502,,,,,
866.67,0.047733,,,,,
870.83,0.047964,,,,,
875.00,0.048195,,,,,
879.17,0.048426,,,,,
883.33,0.048657,,,,,
887.50,0.048888,,,,,
891.67,0.049119,,,,,
895.83,0.049350,,,,,
900.00,0.049581,,,,,
904.17,0.049813,,,,,
908.33,0.050044,,,,,
912.50,0.050275,,,,,
916.67,0.050506,,,,,
920.83,0.050737,,,,,
925.00,0.050968,,,,,
929.17,0.051199,,,,,
933.33,0.051431,,,,,
937.50,0.051662,,,,,
941.67,0.051893,,,,,
945.83,0.052124,,,,,
950.00,0.052355,,,,,
954.17,0.052587,,,,,
958.33,0.052818,,,,,
962.50,0.053049,,,,,
966.67,0.053281,,,,,
970.83,0.053512,,,,,
975.00,0.053743,,,,,
979.17,0.053974,,,,,
983.33,0.054206,,,,,
987.50,0.054437,,,,,
991.67,0.054669,,,,,
995.83,0.054900,,,,,
1000.0,0.055131,,,,,
1004.2,0.055363,,,,,
1008.3,0.055594,,,,,
1012.5,0.055826,,,,,
1016.7,0.056057,,,,,
1020.8,0.056289,,,,,
1025.0,0.056520,,,,,
1029.2,0.056752,,,,,
1033.3,0.056983,,,,,
1037.5,0.057215,,,,,
1041.7,0.057446,,,,,
1045.8,0.057678,,,,,
1050.0,0.057910,,,,,
1054.2,0.058141,,,,,
1058.3,0.058373,,,,,
1062.5,0.058604,,,,,
1066.7,0.058836,,,,,
1070.8,0.059068,,,,,
1075.0,0.059299,,,,,
1079.2,0.059531,,,,,
1083.3,0.059763,,,,,
1087.5,0.059994,,,,,
1091.7,0.060226,,,,,
1095.8,0.060458,,,,,
1100.0,0.060690,,,,,
1104.2,0.060921,,,,,
1108.3,0.061153,,,,,
1112.5,0.061385,,,,,
1116.7,0.061617,,,,,
1120.8,0.061849,,,,,
1125.0,0.062081,,,,,
1129.2,0.062312,,,,,
1133.3,0.062544,,,,,
1137.5,0.062776,,,,,
1141.7,0.063008,,,,,
1145.8,0.063240,,,,,
1150.0,0.063472,,,,,
1154.2,0.063704,,,,,
1158.3,0.063936,,,,,
1162.5,0.064168,,,,,
1166.7,0.064400,,,,,
1170.8,0.064632,,,,,
1175.0,0.064864,,,,,
1179.2,0.065096,,,,,
1183.3,0.065328,,,,,
1187.5,0.065560,,,,,
1191.7,0.065792,,,,,
1195.8,0.066024,,,,,
1200.0,0.066256,,,,,
1204.2,0.066488,,,,,
1208.3,0.066721,,,,,
1212.5,0.066953,,,,,
1216.7,0.067185,,,,,
1220.8,0.067417,,,,,
1225.0,0.067649,,,,,
1229.2,0.067881,,,,,
1233.3,0.068114,,,,,
1237.5,0.068346,,,,,
1241.7,0.068578,,,,,
1245.8,0.068810,,,,,
1250.0,0.069043,,,,,
1254.2,0.069275,,,,,
1258.3,0.069507,,,,,
1262.5,0.069740,,,,,
1266.7,0.069972,,,,,
1270.8,0.070204,,,,,
1275.0,0.070437,,,,,
1279.2,0.070669,,,,,
1283.3,0.070901,,,,,
1287.5,0.071134,,,,,
1291.7,0.071366,,,,,
1295.8,0.071599,,,,,
1300.0,0.071831,,,,,
1304.2,0.072064,,,,,
1308.3,0.072296,,,,,
1312.5,0.072529,,,,,
1316.7,0.072761,,,,,
1320.8,0.072994,,,,,
1325.0,0.073226,,,,,
1329.2,0.073459,,,,,
1333.3,0.073691,,,,,
1337.5,0.073924,,,,,
1341.7,0.074157,,,,,
1345.8,0.074389,,,,,
1350.0,0.074622,,,,,
1354.2,0.074854,,,,,
1358.3,0.075087,,,,,
1362.5,0.075320,,,,,
1366.7,0.075553,,,,,
1370.8,0.075785,,,,,
1375.0,0.076018,,,,,
1379.2,0.076251,,,,,
1383.3,0.076483,,,,,
1387.5,0.076716,,,,,
1391.7,0.076949,,,,,
1395.8,0.077182,,,,,
1400.0,0.077415,,,,,
1404.2,0.077647,,,,,
1408.3,0.077880,,,,,
1412.5,0.078113,,,,,
1416.7,0.078346,,,,,
1420.8,0.078579,,,,,
1425.0,0.078812,,,,,
1429.2,0.079045,,,,,
1433.3,0.079278,,,,,
1437.5,0.079511,,,,,
1441.7,0.079743,,,,,
1445.8,0.079976,,,,,
1450.0,0.080209,,,,,
1454.2,0.080442,,,,,
1458.3,0.080675,,,,,
1462.5,0.080908,,,,,
1466.7,0.081141,,,,,
1470.8,0.081375,,,,,
1475.0,0.081608,,,,,
1479.2,0.081841,,,,,
1483.3,0.082074,,,,,
1487.5,0.082307,,,,,
1491.7,0.082540,,,,,
1495.8,0.082773,,,,,
1500.0,0.083006,,,,,
1504.2,0.083240,,,,,
1508.3,0.083473,,,,,
1512.5,0.083706,,,,,
1516.7,0.083939,,,,,
1520.8,0.084172,,,,,
1525.0,0.084406,,,,,
1529.2,0.084639,,,,,
1533.3,0.084872,,,,,
1537.5,0.085105,,,,,
1541.7,0.085339,,,,,
1545.8,0.085572,,,,,
1550.0,0.085805,,,,,
1554.2,0.086039,,,,,
1558.3,0.086272,,,,,
1562.5,0.086506,,,,,
1566.7,0.086739,,,,,
1570.8,0.086972,,,,,
1575.0,0.087206,,,,,
1579.2,0.087439,,,,,
1583.3,0.087673,,,,,
1587.5,0.087906,,,,,
1591.7,0.088140,,,,,
1595.8,0.088373,,,,,
1600.0,0.088607,,,,,
1604.2,0.088840,,,,,
1608.3,0.089074,,,,,
1612.5,0.089307,,,,,
1616.7,0.089541,,,,,
1620.8,0.089774,,,,,
1625.0,0.090008,,,,,
1629.2,0.090242,,,,,
1633.3,0.090475,,,,,
1637.5,0.090709,,,,,
1641.7,0.090943,,,,,
1645.8,0.091176,,,,,
1650.0,0.091410,,,,,
1654.2,0.091644,,,,,
1658.3,0.091877,,,,,
1662.5,0.092111,,,,,
1666.7,0.092345,,,,,
1670.8,0.092579,,,,,
1675.0,0.092812,,,,,
1679.2,0.093046,,,,,
1683.3,0.093280,,,,,
1687.5,0.093514,,,,,
1691.7,0.093748,,,,,
1695.8,0.093981,,,,,
1700.0,0.094215,,,,,
1704.2,0.094449,,,,,
1708.3,0.094683,,,,,
1712.5,0.094917,,,,,
1716.7,0.095151,,,,,
1720.8,0.095385,,,,,
1725.0,0.095619,,,,,
1729.2,0.095853,,,,,
1733.3,0.096087,,,,,
1737.5,0.096321,,,,,
1741.7,0.096555,,,,,
1745.8,0.096789,,,,,
1750.0,0.097023,,,,,
1754.2,0.097257,,,,,
1758.3,0.097491,,,,,
1762.5,0.097725,,,,,
1766.7,0.097959,,,,,
1770.8,0.098193,,,,,
1775.0,0.098428,,,,,
1779.2,0.098662,,,,,
1783.3,0.098896,,,,,
1787.5,0.099130,,,,,
1791.7,0.099364,,,,,
1795.8,0.099598,,,,,
1800.0,0.099833,,,,,
1804.2,0.10007,,,,,
1808.3,0.10030,,,,,
1812.5,0.10054,,,,,
1816.7,0.10077,,,,,
1820.8,0.10100,,,,,
1825.0,0.10124,,,,,
1829.2,0.10147,,,,,
1833.3,0.10171,,,,,
1837.5,0.10194,,,,,
1841.7,0.10218,,,,,
1845.8,0.10241,,,,,
1850.0,0.10264,,,,,
1854.2,0.10288,,,,,
1858.3,0.10311,,,,,
1862.5,0.10335,,,,,
1866.7,0.10358,,,,,
1870.8,0.10382,,,,,
1875.0,0.10405,,,,,
1879.2,0.10429,,,,,
1883.3,0.10452,,,,,
1887.5,0.10475,,,,,
1891.7,0.10499,,,,,
1895.8,0.10522,,,,,
1900.0,0.10546,,,,,
1904.2,0.10569,,,,,
1908.3,0.10593,,,,,
1912.5,0.10616,,,,,
1916.7,0.10640,,,,,
1920.8,0.10663,,,,,
1925.0,0.10687,,,,,
1929.2,0.10710,,,,,
1933.3,0.10734,,,,,
1937.5,0.10757,,,,,
1941.7,0.10781,,,,,
1945.8,0.10804,,,,,
1950.0,0.10827,,,,,
1954.2,0.10851,,,,,
1958.3,0.10874,,,,,
1962.5,0.10898,,,,,
1966.7,0.10921,,,,,
1970.8,0.10945,,,,,
1975.0,0.10968,,,,,
1979.2,0.10992,,,,,
1983.3,0.11015,,,,,
1987.5,0.11039,,,,,
1991.7,0.11062,,,,,
1995.8,0.11086,,,,,
2000.0,0.11109,,,,,
2004.2,0.11133,,,,,
2008.3,0.11156,,,,,
2012.5,0.11180,,,,,
2016.7,0.11203,,,,,
2020.8,0.11227,,,,,
2025.0,0.11250,,,,,
2029.2,0.11274,,,,,
2033.3,0.11297,,,,,
2037.5,0.11321,,,,,
2041.7,0.11344,,,,,
2045.8,0.11368,,,,,
2050.0,0.11391,,,,,
2054.2,0.11415,,,,,
2058.3,0.11438,,,,,
2062.5,0.11462,,,,,
2066.7,0.11485,,,,,
2070.8,0.11509,,,,,
2075.0,0.11532,,,,,
2079.2,0.11556,,,,,
2083.3,0.11579,,,,,
2087.5,0.11603,,,,,
2091.7,0.11627,,,,,
2095.8,0.11650,,,,,
2100.0,0.11674,,,,,
